역번호,역주변,호선,역명
420,국립어린이과학관,,
420,혜화동로타리,,
420,혜화동주민센터,,
420,연건119안전센터,,
420,KT혜화지사,,
420,기업은행,,
420,한국방송통신대학교,,
420,혜화 천주교회,,
420,한국문화예술위원회 아르코예술극장,,
420,서울대학교병원,,
420,혜화 파출소,,
420,혜화동 우체국,,
420,성균관대학교,,
420,아남아파트,,
420,"동성 중,고교",,
420,서울시티투어버스타는곳,,
420,짚풀 생활사 박물관,,
420,창경궁,,
420,서울사범대학부설초등학교,,
420,동숭동,,
420,서울사대부설여자중학교,,
421,동대문쇼핑타운,,
421,평화시장,,
421,흥인시장,,
421,신발도매상가,,
421,동대문종합시장,,
421,기업은행종로6가지점,,
421,"종로5,6가",,
421,중고서적상가,,
421,동대문종합시장,,
421,신평화의류상가,,
421,서울관광안내소,,
421,한방약국가,,
421,창신동,,
422,퇴계로방면,,
422,광희동2가,,
422,"청계천 가는 길, DDP, 평화시장",,
422,"청계천 가는 길, 동대문종합시장, 평화시장",,
422,광희동 2가,,
422,장충1동 사무소,,
422,장충단길,,
422,광희동1가,,
422,신당동,,
422,장충체육관,,
424,서울산업진흥재단,,
424,서울중앙우체국,,
424,리라초등학교,,
424,한전중부지점,,
424,건설안전관리본부,,
424,남산초등학교,,
424,숭의여자대학,,
424,회현동,,
424,기업은행,,
424,명동,,
424,명동,,
424,명동,,
424,명동성당,,
424,중부경찰서,,
424,서울예술대학/동랑예술센터,,
424,대한적십자사,,
424,교통방송,,
424,공원녹지관리사업소,,
424,남산동,,
424,숭의여중고,,
424,코리아헤럴드,,
424,리라컴퓨터고등학교,,
425,회현동주민센터,,
425,SBI저축은행 명동지점,,
425,회현파출소,,
425,서울특별시교육청교육연구정보원,,
425,숭례문 (남대문),,
425,남대문시장,,
425,명동방면,,
425,서울중앙우체국,,
425,남산케이블카,,
425,레스케이프 호텔,,
425,한국공정거래조정원,,
425,중구회현체육센터,,
425,회현동,,
425,남산공원,,
425,남산시립도서관,,
425,관광안내소,,
425,남대문파출소,,
425,한국은행,,
425,남대문시장,,
425,우리금융그룹 (우리은행 본점),,
425,정화예술대학교,,
425,정화예술대학교,,
425,정화예술대학교,,
425,서울로,,
425,서울로,,
425,남대문명동정형외과,,
425,회현동주민센터,,
426,동자동방면,,
426,삼광초등학교,,
426,서부역,,
426,후암시장,,
426,후암우체국,,
426,한국철도시설공단 수도권본부,,
426,서울역파출소,,
426,한국철도공사 서울지사,,
426,서울역(KTX),,
426,역전우체국,,
426,남대문경찰서 방면,,
426,CITY타워빌딩,,
426,게이트웨이타워,,
426,포포인츠바이쉐라톤서울남산,,
426,서울로,,
426,서울역 버스환승센터,,
426,한국보건복지인력개발원 서울교육센터,,
426,일본국제교류기금 서울문화센터,,
426,남대문경찰서,,
426,효창공원방면,,
426,청파동1가방면,,
426,서울시티투어버스타는곳,,
426,숙대입구 방면,,
426,남산공원,,
426,용산도서관,,
427,남영동,,
427,효창운동장,,
427,청파치안센터,,
427,청파동주민센터,,
427,남영치안센터,,
427,수도고등공민학교,,
427,삼광초등학교,,
427,용산 중.고교,,
427,국방홍보원,,
427,삼각지방면,,
427,기업은행,,
427,용산경찰서방면,,
427,선린인터넷고등학교,,
427,신광초등학교,,
427,남영역방면,,
427,청파동,,
427,숙명여대,,
427,숙명여대,,
427,서울역 방면,,
427,갈월동,,
427,갈월동,,
427,후암동 주민센터,,
427,남영동주민센터,,
427,남영동우체국,,
427,남영동,,
427,주한미국대사관 아메리칸센터 코리아,,
427,용산구청방면,,
427,선린중학교,,
427,신광여중.고교,,
427,서울시립청소년미디어센터 ,,
427,효창운동장,,
427,숙명여대,,
428,육군회관,,
428,국립서울맹학교,,
428,국방부,,
428,서울지방보훈청,,
428,한강로 1가,,
428,용산소방서,,
428,용산초등학교,,
428,국방컨벤션,,
428,전쟁기념관,,
428,삼각맨션,,
428,용산방면,,
428,대한지방행정공제회,,
429,용산역,,
429,서울용산우체국,,
429,국민건강보험공단 용산지사,,
429,우리연세안과,,
429,원불교 서울교당,,
429,아모레퍼시픽,,
429,대한지방행정공제회,,
429,용산세무서,,
429,삼각지방면,,
429,아모레퍼시픽,,
429,국민연금공단 용산지사,,
429,한강로지구대,,
429,용산여성인력개발센터,,
429,한강로동 주민센터,,
429,용산공업고등학교,,
429,한강대교방면,,
429,용산역파출소,,
429,한강로동,,
429,아모레퍼시픽미술관,,
429,LS용산타워,,
429,용산시티파크,,
429,서울한강초등학교,,
429,아모레퍼시픽미술관,,
429,용산역,,
429,용산전자상가,,
430,LG한강자이 아파트,,
430,삼익아파트,,
430,이촌아파트,,
430,한강맨션아파트,,
430,현대아파트,,
430,용산청소년 수련관,,
430,래미안 첼리투스 아파트,,
430,한강대우아파트,,
430,중경고등학교,,
430,용산공고,,
430,국립중앙박물관,,
430,용산방향,,
430,용산파크타워,,
430,용산가족공원,,
430,한강시민공원,,
430,신용산초등학교,,
430,강촌아파트,,
430,용산세무서,,
430,이촌동우체국,,
430,한가람 건영아파트,,
430,삼성리버스위트아파트,,
430,용산시티파크,,
430,국립한글박물관,,
430,용산공업고등학교,,
430,동부센트레빌 아파트,,
430,동부이촌우성아파트,,
430,용산동 5가,,
430,한강로파출소,,
430,서빙고동 방면,,
430,동작대교방면,,
430,이촌1동주민센타,,
430,용강중학교,,
430,한가람아파트,,
430,이촌1동파출소,,
431,동작주차공원,,
431,한강홍수통제소,,
431,한강시민공원,,
431,국립현충원,,
431,국립현충원,,
431,반포주공아파트,,
431,반포동사무소,,
431,흑석동방면,,
431,방배동방면,,
431,삼호아파트,,
432,국민건강보험공단 서초북부지사,,
432,극동아파트,,
432,서울신용보증재단 이수지점,,
432,삼일초등학교,,
432,헌혈의집 이수센터,,
432,동작구 다문화가족지원센터,,
432,궁전아파트,,
432,미주아파트,,
432,방배초등학교,,
432,사당동 우체국,,
432,동작초등학교,,
432,경문고교,,
432,우성 아파트,,
432,동작구 건강가정지원센터,,
432,쌍용예가 아파트,,
432,"반포,동작방면",,
432,서문여중고교,,
432,현대아파트,,
432,방배경찰서,,
432,남성시장,,
432,총신대방면,,
432,사당2동 주민센터,,
432,신동신중ㆍ정보산업고등학교,,
432,신동아 아파트,,
432,동작이수사회복지관,,
433,이수중학교,,
433,남태령지구대,,
433,까리따스 알코올회복센터,,
433,사당공영주차장,,
433,방배래미안아파트,,
433,중앙선거관리위원회 관악청사,,
433,연세사랑병원,,
433,대항병원,,
433,방배래미안타워아파트,,
433,이수초등학교,,
433,예술의전당 방면,,
433,한전사당변전소,,
433,남현파출소,,
433,사당초등학교,,
433,남현시장,,
433,"동덕여자중,고등학교",,
433,방배노인종합복지관,,
433,연세사랑병원,,
433,방배래미안아파트,,
433,서울둘레길4코스,,
433,남성중학교,,
433,사당1동 주민센터,,
433,사당초등학교,,
433,서울시교통문화교육원,,
433,한국전력공사 관악동작지사,,
433,서울특별시 남부노인보호전문기관,,
433,남현파출소,,
433,서울시교육연수원,,
433,서울시립미술관 남서울분관,,
433,남사초등학교,,
433,사당우체국,,
433,연세흉부외과,,
433,이수중학교,,
433,방현초등학교,,
433,서울교통공사 사당별관,,
433,남사초등학교,,
433,사당1동 주민센터,,
433,상록보육원,,
433,한국전력공사 관악동작지사,,
433,사당동,,
433,방배2동 주민센터,,
433,이수초등학교,,
433,방배종합사회복지관,,
433,방배우성아파트,,
433,방배우성아파트,,
433,"과천,안양,수원방면",,
433,서울둘레길5코스,,
433,남현동주민센터,,
433,서울대공원 방면,,
433,수경공원,,
433,관악시장,,
433,"까치고개, 낙성대방면",,
433,연세흉부외과,,
433,"까치고개, 낙성대방면",,
433,관악시장,,
433,기업은행 사당역지점,,
433,사당우체국,,
433,남성초등학교,,
433,방배경찰서,,
433,남태령지구대,,
433,방배노인종합복지관,,
433,이수초등학교,,
433,이수중학교,,
433,방배시장,,
433,서울교통공사 사당별관,,
433,방현초등학교,,
433,"동덕여자중,고등학교",,
433,대항병원,,
433,방배경찰서,,
433,방배시장,,
434,전원마을,,
434,관문네거리,,
434,사당네거리,,
434,과천동,,
434,서울전자고등학교,,
2511,방화3동 성당,,
2511,한국문화관광연구원,,
2511,한국간행물윤리위원회,,
2511,강서구립 길꽃어린이도서관,,
2511,강서아동복지센터,,
2511,지온보육원,,
2511,방화월드메르디앙,,
2511,우리은행방화역지점,,
2511,신한은행방화역지점,,
2511,강서농협본점,,
2511,강서구 방화보건지소(800m),,
2511,방원중학교,,
2511,한서고등학교,,
2511,"방화아파트(7,8단지)",,
2511,국립국어원,,
2511,강서공업고등학교,,
2511,방화3치안센터,,
2511,삼익아파트,,
2511,삼환아파트,,
2511,그린아파트,,
2511,서광아파트,,
2511,방화근린공원,,
2511,동성아파트,,
2511,개화아파트,,
2511,국제청소년센터,,
2511,방화사거리,,
2511,"방화아파트(9,10단지)",,
2511,진로아파트,,
2511,느티공원,,
2511,개화공원,,
2511,방화3동주민센터,,
2511,치현초등학교,,
2511,방화우체국,,
2511,방화소방파출소,,
2511,"방화아파트(3,4단지)",,
2511,청솔아파트,,
2511,치현마을,,
2511,정곡마을,,
2511,능마을,,
2511,영신교회,,
2511,방화6종합사회복지관,,
2511,삼정중학교,,
2511,"방화아파트(5,6단지)",,
2511,삼정초등학교,,
2512,방화중학교,,
2512,새싹어린이교통공원,,
2512,경인아라뱃길방면,,
2512,방화초등학교,,
2512,방화2동주민센터,,
2512,방화1동,,
2512,개화초등학교,,
2512,한서고등학교,,
2512,방화2동,,
2512,개화공원,,
2512,강서구시설관리공단(방화동청소년공부방),,
2512,방화11종합사회복지관,,
2513,국립항공박물관,,
2513,국내선주차장,,
2513,한국공항공사,,
2513,김포국제공항 국내선청사,,
2513,김포세관화물청사,,
2513,공항전망대,,
2513,시외버스터미널_국내선청사 1층,,
2513,"롯데몰(롯데몰,롯데마트,롯데시네마,롯데백화점,영풍문고)",,
2513,메이필드호텔,,
2513,국제선주차장,,
2513,하늘숲정원(야외공원),,
2513,김포국제공항 국제선 청사,,
2513,강서운전면허시험장,,
2513,우리들병원,,
2514,송정초등학교,,
2514,공항중학교,,
2514,공항초등학교,,
2514,기상통신소,,
2514,공항빗물펌프장,,
2514,강서운전면허시험장,,
2514,농수산물공사 강서시장,,
2514,공항지구대,,
2514,공항동 우체국,,
2514,공항동주민센터,,
2514,우리은행(공항지점),,
2514,신한은행(송정지점),,
2514,방화중학교,,
2515,강서세무서,,
2515,서울공항초등학교,,
2515,국민은행,,
2515,홈앤쇼핑,,
2515,"마곡엠밸리 11,12단지",,
2515,마곡하늬중학교,,
2515,서울남부출입국 외국인 사무소,,
2515,마곡119안전센터,,
2515,수협,,
2515,서울식물원,,
2515,이대서울병원,,
2515,수명산 근린공원,,
2515,공항동,,
2515,방화1동,,
2515,서울공진초등학교,,
2515,"신한은행,우리은행",,
2515,강서 농·수산물 도매시장,,
2515,강서 운전면허시험장,,
2515,마곡수명산파크 아파트,,
2515,발산1동,,
2515,LG싸이언스파크,,
2515,"마곡엠밸리 14,15단지",,
2516,한국가스기술공사(서울지사),,
2516,LG사이언스파크,,
2516,국민건강보험공단 강서지사,,
2516,헌혈의집,,
2516,웰튼병원,,
2516,NC백화점,,
2516,발산1동,,
2516,마곡동,,
2516,명덕여자고등학교,,
2516,서울가곡초등학교,,
2516,서울호서전문학교,,
2516,이대서울병원,,
2516,발산1동주민센타,,
2516,"마곡동, 발산사거리",,
2516,KBS스포츠월드,,
2516,발산2동,,
2516,강서우체국,,
2516,등촌주공아파트,,
2516,한국음악저작권협회,,
2516,등명중학교,,
2516,등명초등학교,,
2516,강서청소년회관,,
2516,한국가스공사(서울지사),,
2516,우장산공원,,
2516,강서로,,
2516,우장산 힐스테이트,,
2516,발산지구대,,
2516,명덕여자중학교,,
2516,발산119안전센터,,
2516,강서운전면허시험장 방면,,
2516,강서구청,,
2516,마곡동,,
2516,내발산동,,
2516,명덕고등학교,,
2516,명덕외국어고등학교,,
2516,공항대로,,
2516,농수산물공사 강서시장,,
2517,강서농수산물 도매시장(2.3km),,
2517,명덕여자중학교(550m),,
2517,강서면허시험장(2.1km),,
2517,덕원예술고등학교(700m),,
